2024-10-18 00:47:42 - INFO - Epoch [9/20], Train Loss: 0.0103, Test Loss: 0.0098, Test PSNR: 20.13 dB
2024-10-18 00:47:54 - INFO - Epoch [10/20], Train Loss: 0.0100, Test Loss: 0.0095, Test PSNR: 20.25 dB
2024-10-18 00:48:06 - INFO - Epoch [11/20], Train Loss: 0.0098, Test Loss: 0.0093, Test PSNR: 20.36 dB
2024-10-18 00:48:18 - INFO - Epoch [12/20], Train Loss: 0.0095, Test Loss: 0.0092, Test PSNR: 20.40 dB
2024-10-18 00:48:29 - INFO - Epoch [13/20], Train Loss: 0.0093, Test Loss: 0.0090, Test PSNR: 20.47 dB
2024-10-18 00:48:40 - INFO - Epoch [14/20], Train Loss: 0.0091, Test Loss: 0.0090, Test PSNR: 20.50 dB
2024-10-18 00:48:52 - INFO - Epoch [15/20], Train Loss: 0.0090, Test Loss: 0.0089, Test PSNR: 20.53 dB
2024-10-18 00:49:04 - INFO - Epoch [16/20], Train Loss: 0.0088, Test Loss: 0.0088, Test PSNR: 20.58 dB
2024-10-18 00:49:16 - INFO - Epoch [17/20], Train Loss: 0.0087, Test Loss: 0.0087, Test PSNR: 20.66 dB
2024-10-18 00:49:27 - INFO - Epoch [18/20], Train Loss: 0.0085, Test Loss: 0.0086, Test PSNR: 20.71 dB
2024-10-18 00:49:39 - INFO - Epoch [19/20], Train Loss: 0.0084, Test Loss: 0.0085, Test PSNR: 20.73 dB
2024-10-18 00:49:51 - INFO - Epoch [20/20], Train Loss: 0.0083, Test Loss: 0.0085, Test PSNR: 20.76 dB
2024-10-18 00:50:03 - INFO - Epoch [1/20], Train Loss: 0.0416, Test Loss: 0.0211, Test PSNR: 16.77 dB
2024-10-18 00:50:14 - INFO - Epoch [2/20], Train Loss: 0.0177, Test Loss: 0.0147, Test PSNR: 18.35 dB
2024-10-18 00:50:26 - INFO - Epoch [3/20], Train Loss: 0.0133, Test Loss: 0.0117, Test PSNR: 19.36 dB
2024-10-18 00:50:38 - INFO - Epoch [4/20], Train Loss: 0.0109, Test Loss: 0.0099, Test PSNR: 20.08 dB
2024-10-18 00:50:50 - INFO - Epoch [5/20], Train Loss: 0.0095, Test Loss: 0.0088, Test PSNR: 20.57 dB
2024-10-18 00:51:01 - INFO - Epoch [6/20], Train Loss: 0.0085, Test Loss: 0.0080, Test PSNR: 21.00 dB
2024-10-18 00:51:13 - INFO - Epoch [7/20], Train Loss: 0.0078, Test Loss: 0.0076, Test PSNR: 21.24 dB
2024-10-18 00:51:25 - INFO - Epoch [8/20], Train Loss: 0.0073, Test Loss: 0.0071, Test PSNR: 21.51 dB
2024-10-18 00:51:37 - INFO - Epoch [9/20], Train Loss: 0.0069, Test Loss: 0.0067, Test PSNR: 21.76 dB
2024-10-18 00:51:49 - INFO - Epoch [10/20], Train Loss: 0.0065, Test Loss: 0.0065, Test PSNR: 21.88 dB
2024-10-18 00:52:00 - INFO - Epoch [11/20], Train Loss: 0.0063, Test Loss: 0.0064, Test PSNR: 21.99 dB
2024-10-18 00:52:12 - INFO - Epoch [12/20], Train Loss: 0.0060, Test Loss: 0.0060, Test PSNR: 22.25 dB
2024-10-18 00:52:24 - INFO - Epoch [13/20], Train Loss: 0.0058, Test Loss: 0.0059, Test PSNR: 22.35 dB
2024-10-18 00:52:36 - INFO - Epoch [14/20], Train Loss: 0.0056, Test Loss: 0.0057, Test PSNR: 22.46 dB
2024-10-18 00:52:48 - INFO - Epoch [15/20], Train Loss: 0.0055, Test Loss: 0.0057, Test PSNR: 22.49 dB
2024-10-18 00:53:00 - INFO - Epoch [16/20], Train Loss: 0.0053, Test Loss: 0.0056, Test PSNR: 22.59 dB
2024-10-18 00:53:12 - INFO - Epoch [17/20], Train Loss: 0.0052, Test Loss: 0.0054, Test PSNR: 22.70 dB
2024-10-18 00:53:24 - INFO - Epoch [18/20], Train Loss: 0.0051, Test Loss: 0.0054, Test PSNR: 22.71 dB
2024-10-18 00:53:35 - INFO - Epoch [19/20], Train Loss: 0.0050, Test Loss: 0.0054, Test PSNR: 22.74 dB
2024-10-18 00:53:47 - INFO - Epoch [20/20], Train Loss: 0.0049, Test Loss: 0.0052, Test PSNR: 22.86 dB
2024-10-18 00:53:59 - INFO - Epoch [1/20], Train Loss: 0.0414, Test Loss: 0.0216, Test PSNR: 16.67 dB
2024-10-18 00:54:10 - INFO - Epoch [2/20], Train Loss: 0.0177, Test Loss: 0.0139, Test PSNR: 18.58 dB
2024-10-18 00:54:22 - INFO - Epoch [3/20], Train Loss: 0.0130, Test Loss: 0.0112, Test PSNR: 19.55 dB
2024-10-18 00:54:34 - INFO - Epoch [4/20], Train Loss: 0.0108, Test Loss: 0.0097, Test PSNR: 20.17 dB
2024-10-18 00:54:46 - INFO - Epoch [5/20], Train Loss: 0.0094, Test Loss: 0.0086, Test PSNR: 20.68 dB
2024-10-18 00:54:57 - INFO - Epoch [6/20], Train Loss: 0.0084, Test Loss: 0.0078, Test PSNR: 21.12 dB
